"","car_specs","price","mileage","stringAsFactors"
"284","2018 Audi RS 3 2.5T quattro | As-Is","$27,499","210,729 km",FALSE
"285","2016 Jeep Cherokee FWD 4dr Sport","$16,000","133,000 km",FALSE
"286","2016 Mazda Mazda3 4dr Sdn Man GX","$11,495","152,645 km",FALSE
"287","2016 Ram 1500 4WD Crew Cab 140.5  ST, Cover, Side Steps","$14,980","252,000 km",FALSE
"288","2016 Nissan Rogue FWD 4dr SV","$5,999","234,000 km",FALSE
"289","2016 Honda CR-V 2WD 5dr LX","$14,990","162,350 km",FALSE
"290","2016 Kia Rondo 4dr Wgn Auto EX","$7,000","174,663 km",FALSE
"291","2016 Mazda CX-9 AWD 4dr GT","$19,995","144,508 km",FALSE
"292","2016 Hyundai Tucson AWD 4dr 1.6L Premium *Ltd Avail*","$14,000","158,000 km",FALSE
"293","2016 Nissan Rogue AWD 4dr SL","$10,000","188,300 km",FALSE
"294","2020 Buick Encore GX Select","$23,995","46,430 km",FALSE
"295","2016 BMW X1 AWD 4dr xDrive28i","$25,000","110,924 km",FALSE
"296","2016 Kia Sorento AWD 4dr 3.3L SX 7-Seater","$18,600","80,000 km",FALSE
"297","2016 Honda Civic Touring","$18,500","75,000 km",FALSE
"298","2016 Ford Fusion 4dr Sdn SE FWD","$14,600","16,200 km",FALSE
"299","2016 BMW M3 4dr Sdn","$46,790","135,000 km",FALSE
"300","2016 BMW 3 Series 4dr Sdn 340i xDrive AWD","$30,888","129,000 km",FALSE
"301","2016 Land Rover Range Rover Sport 4WD 4dr Td6 HSE","$40,000","85,250 km",FALSE
"302","2016 Buick Verano 2.4L Convenience Leather Heated-Seats Rear-Camera","$12,880","87,736 km",FALSE
"303","2016 Hyundai Accent CERTIFIED MINT CONDITION WE FINANCE ALL CREDIT","$14,995","129,861 km",FALSE
"304","2022 Chrysler Pacifica LIMITED | S PKG | ADAPTIVE CRUISE | FORMER CO CAR","$43,995","22,483 km",FALSE
"305","2016 Hyundai Veloster 3dr Cpe Man Rally Edition","$4,900","303,000 km",FALSE
"306","2016 Chevrolet Cruze Limited  2LT","$7,999","172,000 km",FALSE
"307","2016 Honda Odyssey 4dr Wgn EX","$18,999","164,389 km",FALSE
"308","2016 BMW 5 Series 4dr Sdn 550i xDrive AWD","$32,000","154,000 km",FALSE
"309","2016 Subaru Outback 4dr Wgn 3.6R Limited","$14,000","190,000 km",FALSE
"310","2016 BMW 2 Series 2dr Conv 228i xDrive AWD","$21,000","103,000 km",FALSE
"311","2016 Dodge Grand Caravan 4dr Wgn SXT","$17,950","77,800 km",FALSE
"312","2016 BMW X6 AWD 4dr xDrive35i","$26,999","177,090 km",FALSE
"313","2016 Chevrolet 1500 Pickup","$50,000","18,000 km",FALSE
"314","2023 Ford F-150 XLT","$57,606","735 km",FALSE
"315","2016 Tesla Model S 75D","$25,000","345,000 km",FALSE
"316","2016 Ford Escape 4WD 4dr SE","$12,999","139,638 km",FALSE
"317","2016 Ram 1500 4WD Crew Cab 140.5 Outdoorsman","$13,500","225,000 km",FALSE
"318","2016 Ford F-150 4WD SuperCrew 145  XLT","$20,000","179,000 km",FALSE
"319","2016 Chevrolet Cruze 4dr Sdn Auto Premier","$13,000","163,595 km",FALSE
"320","2016 Honda Pilot 4WD 4dr EX-L","$19,500","163,000 km",FALSE
"321","2016 Porsche Macan AWD 4dr S","$23,500","151,500 km",FALSE
"322","2016 GMC Acadia AWD 4dr Denali","$17,500","176,000 km",FALSE
"323","2016 Chevrolet Corvette 2dr Z06 Cpe w-2LZ Clean CarFax Financing Trades OK","$69,696","49,000 km",FALSE
"324","2019 Acura MDX A-Spec SH-AWD Lease Trade-in | 7-Pass | Navi","$33,888","98,329 km",FALSE
"325","2016 Acura RDX AWD Tech Pkg","$18,500","164,000 km",FALSE
"326","2016 Subaru Forester 5dr Wgn CVT 2.5i Convenience","$18,500","186,000 km",FALSE
"327","2016 Mercedes-Benz C-Class 4dr Sdn C 300 4MATIC","$18,000","202,000 km",FALSE
"328","2016 Ferrari 488 GTB ROSSO CORSA RED","$274,999","27,786 km",FALSE
"329","2016 Mercedes-Benz S-Class COUPE S 63 AMG 4MATIC MAGNO WHITE","$67,786","98,786 km",FALSE
"330","2016 Hyundai Tucson CERTIFIED. WARRANTY","$13,995","133,400 km",FALSE
"331","2016 Lexus RX 350 AWD 4dr","$29,600","104,000 km",FALSE
"332","2016 Infiniti QX50 AWD 4dr","$19,500","89,000 km",FALSE
"333","2016 Hyundai Elantra 4dr Sdn Auto GL","$10,500","137,375 km",FALSE
"334","2020 Land Rover Range Rover Velar SV Autobiography Dynamic","$75,888","50,806 km",FALSE
"335","2016 Volkswagen Golf R 5dr HB Man","$37,500","44,600 km",FALSE
"336","2016 Jeep Compass High Altitude","$13,988","110,069 km",FALSE
"337","2016 Cadillac Escalade ESV 4WD 4dr Luxury Collection","$35,990","94,199 km",FALSE
"338","2016 Dodge Challenger 2dr Cpe Scat Pack","$65,000","2,352 km",FALSE
"339","2016 Audi A4 4dr Sdn Auto Progressiv plus quattro","$12,999","160,000 km",FALSE
"340","2016 Chrysler Town & Country Touring","$17,499","115,000 km",FALSE
"341","2016 Mercedes-Benz S600 Maybach CLEAN CARFAX","$89,999","58,490 km",FALSE
"342","2016 Volkswagen Golf NO ACCIDENTS","$11,999","165,219 km",FALSE
"343","2016 Volkswagen Tiguan Trendline CLEAN CARFAX","$14,499","80,931 km",FALSE
"344","2024 Hyundai Tucson Plug-In Hybrid Ultimate | Heads Up Display | Sunroof | Ambient Li","$45,959","14,129 km",FALSE
"345","2016 BMW 750Li xDrive M SPORT","$31,999","122,636 km",FALSE
"346","2016 Honda Civic LX","$10,500","228,000 km",FALSE
"347","2016 BMW X3 AWD 4dr xDrive28i","$19,888","109,146 km",FALSE
"348","2016 Land Rover Range Rover Sport 4WD 4dr Td6 HSE","$30,999","141,000 km",FALSE
"349","2016 BMW M5 4dr Sdn","$64,000","65,300 km",FALSE
"350","2016 Mercedes-Benz GLC300","$28,000","72,500 km",FALSE
"351","2016 Mazda Mazda3 4dr Sdn Auto GS","$11,300","137,732 km",FALSE
"352","2016 Scion FR-S 2dr Cpe Auto","$16,700","77,700 km",FALSE
"353","2016 Land Rover RANGE ROVER SUPERCHARGED 4dr","$41,500","61,000 km",FALSE
"354","2020 Ram 1500 Rebel V8 4WD | Level 1 Equip Grp | Off-Road Grp","$43,534","99,764 km",FALSE
"355","2016 Dodge Charger 4dr Sdn SXT AWD","$20,888","108,888 km",FALSE
"356","2016 Cadillac Escalade ESV 4WD 4dr Platinum","$35,999","134,500 km",FALSE
"357","2016 BMW M235i Cabriolet","$29,999","96,000 km",FALSE
"358","2016 Mazda CX-5 2016.5 FWD 4dr Auto GS","$21,999","59,000 km",FALSE
"359","2016 Toyota Highlander AWD 4dr XLE","$21,500","251,500 km",FALSE
"360","2021 Ford Explorer Limited | AWD Certified | Remote Trunk Release| Na","$35,998","87,120 km",FALSE
"361","2017 Mercedes-Benz S-Class Cabriolet AMG S63 4MATIC Navigation Backup Camera","$79,998","94,022 km",FALSE
"362","2018 MINI Cooper 3 DOOR HB","$20,998","42,073 km",FALSE
"363","2019 Toyota C-HR Base | No Accidents","$19,999","121,707 km",FALSE
"364","2019 Subaru Forester 2.5i CVT Black Friday Sales Event","$21,599","98,448 km",FALSE
"365","2021 Toyota Sienna XSE HYBRID AWD NO ACCIDENT POWER SIDE DOORS SUNROO","$53,998","94,120 km",FALSE
"366","2021 Ford Escape Titanium Hybrid  No Accident Navigation B&O Leathe","$26,995","65,602 km",FALSE
"367","2022 Mitsubishi Mirage SE | MINT CONDITION | CLEAR SERVICE HISTORY","$17,999","32,496 km",FALSE
"368","2024 Honda Ridgeline Black Edition Black Friday Sales Event","$55,999","9,378 km",FALSE
"369","2016 Hyundai Veloster TECH|TURBO|6 SPED|NAVI|LATH|LOTS OF UP GRADS","$13,995","121,575 km",FALSE
"370","2016 Dodge Grand Caravan STO GO | 3.6L FWD | 7 SEAT | HTD SEATS","$14,995","132,000 km",FALSE
"371","2016 Kia Sorento AWD 4dr 2.0L Turbo LX+","$10,888","186,000 km",FALSE
"372","2016 BMW X5 AWD 4dr xDrive35i","$20,000","158,000 km",FALSE
"373","2023 Mercedes-Benz CLA250 Navi | Night Pack","$49,995","8,241 km",FALSE
"374","2016 Subaru Outback 5dr Wgn CVT 2.5i w/Limited Pkg","$17,995","136,000 km",FALSE
"375","2016 Mitsubishi Outlander AWC 4dr ES","$13,999","125,000 km",FALSE
"376","2016 Audi TT 2dr Cpe quattro 2.0T","$24,000","110,924 km",FALSE
"377","2016 BMW X1 AWD 4dr xDrive28i","$19,900","136,000 km",FALSE
"378","2016 Dodge Grand Caravan 4dr Wgn Canada Value Package","$13,500","69,500 km",FALSE
"379","2016 Jaguar XF 4dr Sdn Premium","$28,500","186,000 km",FALSE
"380","2016 Audi Q5 quattro 4dr 2.0T Technik","$13,800","130,560 km",FALSE
"381","2016 Dodge Grand Caravan 4dr Wgn Canada Value Package","$14,500","130,000 km",FALSE
"382","2016 BMW X5 AWD 4dr xDrive35i","$27,999","13,166 km",FALSE
"383","2024 Mercedes-Benz GLC300 4MATIC / EXCLUSIVE TRIM / AMG NIGHT PACKAGE / HITC","$67,900","133,113 km",FALSE
"384","2016 Audi S5 Progressiv","$23,999","170 km",FALSE
"385","2016 Porsche Macan AWD 4dr Turbo","$20,000","21,800 km",FALSE
"386","2016 Ferrari California T Handling Speciale Package | Full Carbon Interior","$164,500","210,000 km",FALSE
"387","2016 Mercedes-Benz GLE350D","$24,500","113,000 km",FALSE
"388","2016 Dodge Grand Caravan 4dr Wgn Crew","$13,500","96,865 km",FALSE
"389","2016 BMW M4","$49,998","226,000 km",FALSE
"390","2016 Tesla Model X 90D","$36,000","250,000 km",FALSE
"391","2016 Ford F-150 4WD SuperCrew 145  Lariat","$25,000","184,000 km",FALSE
"392","2016 Honda Odyssey 4dr Wgn EX","$19,900","31,415 km",FALSE
"393","2024 Jeep Wrangler Sahara 4 Door 4x4","$50,995","154,000 km",FALSE
"394","2016 Porsche Cayenne AWD 4dr","$29,500","167,000 km",FALSE
"395","2016 Honda CR-V AWD 5dr EX","$16,490","126,918 km",FALSE
"396","2016 Jeep Patriot Sport/North","$11,995","219,629 km",FALSE
"397","2016 Jeep Grand Cherokee Limited","$15,990","116,110 km",FALSE
"398","2016 Volkswagen Golf Sportwagon Highline","$14,499","300 km",FALSE
"399","2016 Ram 1500 4WD Crew Cab 140.5 Outdoorsman","$14,000","4,000 km",FALSE
"400","2016 Volkswagen Jetta 4dr 1.4 TSI Auto Comfortline *Ltd Avail*","$18,400","138,000 km",FALSE
"401","2016 Ford Explorer FWD 4dr Base","$14,000","150,000 km",FALSE
"402","2016 Toyota RAV4 Hybrid 4dr Limited","$24,000","39,300 km",FALSE
"403","2019 Subaru Outback 2.5i | Clean Carfax | Heated Seats | Carplay |","$24,995","95,310 km",FALSE
"404","2016 Chevrolet Cruze 4dr Sdn Auto LT","$13,500","90,353 km",FALSE
"405","2016 Honda Pilot 4WD 4dr EX","$22,800","59,000 km",FALSE
"406","2016 Jaguar XFR-S","$28,550","105,000 km",FALSE
"407","2016 Rolls-Royce Ghost Series II - Starlight","$169,000","190,000 km",FALSE
"408","2016 BMW 2 Series 2dr Cpe M235i xDrive AWD","$18,995","250,000 km",FALSE
"409","2016 Mazda Mazda6 4dr Sdn 2.5L Auto GT","$4,999","218,000 km",FALSE
"410","2016 Mitsubishi RVR RVR | ALL WHEEL DRIVE | BACK-UP CAMERA | HEATED SE","$9,888","99,550 km",FALSE
"411","2016 Volkswagen Golf TSI S CLEAN CARFAX","$14,699","84,400 km",FALSE
"412","2016 Tesla Model S 90D ~ AWD ~ 473km RANGE ~ FREE SUPERCHARGING","$39,999","124,399 km",FALSE
"413","2016 Nissan Rogue S","$13,830","129,000 km",FALSE
"414","2016 Nissan Rogue CAMERA | SUMMER + WINTER  WHEELS |","$12,888","144,484 km",FALSE
"415","2016 Mazda Mazda6 4dr Sdn 2.5L GS","$17,450","134,242 km",FALSE
"416","2016 Dodge Grand Caravan 4dr Wgn SXT Premium Plus","$18,000","135,129 km",FALSE
"417","2016 Infiniti Q50 4dr Sdn 2.0t","$18,999","149,000 km",FALSE
"418","2016 Ram ProMaster Cargo Van 2500 HIGH ROOF | DIESEL | CAMERA | NAVIGATION | NO","$25,888","146,793 km",FALSE
"419","2016 Volkswagen Passat Auto Comfortline,Navigation,Leather,Sunroof,BSM","$15,900","145,044 km",FALSE
"420","2016 Toyota Venza 4dr Wgn XLE LIMITED V4 AWD No Accidents","$19,400","183,000 km",FALSE
"421","2016 Subaru Crosstrek Manual ~ 2.0i ~ w/Touring Pkg","$12,999","224,200 km",FALSE
"422","2016 Audi A7 3.0T ~ Progressiv ~ AWD ~ CERTIFIED","$19,999","50,844 km",FALSE
"423","2021 Mercedes-Benz GLE AMG GLE 53","$85,990","231,500 km",FALSE
"424","2016 Acura MDX Elite ~ DVD ~ NAV ~ 360 CAMERA ~ 7 PASSENGER","$15,999","76,313 km",FALSE
"425","2016 Subaru Outback 2.5i Premium w/EyeSight Pkg","$22,995","95,165 km",FALSE
"426","2016 Hyundai Veloster w/ TECH. I 2 SETS OF TIRES ON RIMS I CERTIFIED","$13,998","79,500 km",FALSE
"427","2016 Jeep Wrangler 4WD 2dr Sport-6 SPEED MANUAL TARNSMITION- REBUILT","$19,995","129,543 km",FALSE
"428","2016 Hyundai Veloster w/TECH I 1 OWNER I CERTIFIED","$12,498","156,152 km",FALSE
"429","2016 Toyota Corolla 4dr Sdn Man CE","$13,499","70,459 km",FALSE
"430","2016 Lexus NX 200t AWD 4dr","$25,499","99,566 km",FALSE
"431","2016 Kia Rio EX I 1 OWNER I ACCIDENT FREE I CERTIFIED","$11,498","143,609 km",FALSE
"432","2016 Mazda Mazda3 GT I 1 OWNER I ACCIDENT FREE I CERTIFIED","$15,498","8,111 km",FALSE
"433","2024 Volkswagen Golf R Manual","$47,995","120,210 km",FALSE
"434","2016 Chevrolet Cruze 4dr Sdn LS w/2LS Certified with Warranty","$9,888","155,184 km",FALSE
"435","2016 BMW X6 Certified, White on Red Leather, xDrive35i","$31,995","170,378 km",FALSE
"436","2016 BMW 328I X-DRIVE PREMIUM|NAVI|CAMERA|SUNROOF|H. SEATS|B.T.","$14,900","169,000 km",FALSE
"437","2016 Nissan Altima SV PKG /2.5L Engine 4CYL/ SUNROOF / NO ACCIDENT /","$13,997","141,325 km",FALSE
"438","2016 Jeep Patriot HIGH ALTITUDE 4X4|NAVI|SUNROOF|LEATHER|B.T.","$12,200","68,830 km",FALSE
"439","2016 Mercedes-Benz E400 COUPE 4MATIC PREMIUM|BSM|ACC|NAVI|360 CAMERA|B.T.","$29,900","156,345 km",FALSE
"440","2016 Audi Q5 S-LINE QUATTRO TECHNIK|CARFAX CLEAN|1-OWNER","$16,900","70,000 km",FALSE
"441","2016 Hyundai Elantra 4dr Sdn Auto GLS","$12,499","119,101 km",FALSE
"442","2016 Jeep Cherokee FWD 4dr Sport","$13,995","52,707 km",FALSE
"443","2018 Audi Q3 2.0T Komfort","$20,399","170,561 km",FALSE
"444","2016 Chevrolet Silverado 1500 4WD Crew Cab 153.0 LTZ w/2LZ Z71/ Rough Country","$35,995","167,740 km",FALSE
"445","2016 Nissan Rogue SV SPECIAL EDITION! HEATED SEATS! CLEAN CARFAX!","$13,995","67,393 km",FALSE
"446","2016 Porsche 911 Turbo S PDK, Aerokit, Accident Free","$166,995","69,285 km",FALSE
"447","2016 Audi A7 S-LINE QUATTRO PROGRESSIV|ONLY 69K|CARFAX CLEAN|1","$31,900","171,495 km",FALSE
"448","2016 Audi Q5 Quattro 2.0T Progressiv! PANO ROOF! HEATED SEATS!","$14,995","102,417 km",FALSE
"449","2016 BMW X5 X-DRIVE35i PREMIUM|HUD|NAVI|CAMERA|PANO ROOF","$25,900","98,253 km",FALSE
"450","2016 Lexus RX 350 EXECUTIVE AWD|BSM|LKA|HUD|NAVI|WIRELESS CHARGER","$30,900","224,900 km",FALSE
"451","2016 Hyundai Santa Fe Sport FWD 4dr 2.4L","$9,999","170,517 km",FALSE
"452","2016 Ford Escape 4WD 4dr Titanium","$9,999","109,806 km",FALSE
"453","2019 Ford Escape TITANIUM|NO ACCIDENTS|LEATHER|NAVI|REMOTE STARTER","$18,198","119,873 km",FALSE
"454","2016 Honda Accord EX-L I ACCIDENT FREE I CERTIFIED","$18,498","220,000 km",FALSE
"455","2016 Dodge Journey FWD 4dr Canada Value Pkg","$4,950","192,000 km",FALSE
"456","2016 Ford Escape FWD 4dr SE","$9,500","248,000 km",FALSE
"457","2016 Toyota Tacoma 4WD Access Cab V6 Auto SR5","$16,000","175,000 km",FALSE
"458","2016 Mazda CX-5 2016.5 AWD 4dr Auto GS","$16,000","93,433 km",FALSE
"459","2016 Mercedes-Benz C-Class C300 4MATIC 093,433KM Loaded!","$21,490","162,800 km",FALSE
"460","2016 Lexus GX 460 NO ACCIDENTS ~ SAFETY INCLUDED","$34,999","85,400 km",FALSE
"461","2016 MINI Cooper S Countryman S ALL4 PARK LANE","$22,998","92,878 km",FALSE
"462","2016 Scion iM Base","$15,888","110,676 km",FALSE
"463","2018 Ford Taurus LIMITED | AWD | LEATHER | NAV | SUNROOF | BLIND","$20,780","165,000 km",FALSE
"464","2016 Hyundai Sonata 4dr Sdn 2.4L Auto GLS","$9,800","243,000 km",FALSE
"465","2016 Ford Focus 5dr HB Titanium","$6,500","196,000 km",FALSE
"466","2016 Hyundai Santa Fe Sport AWD 4dr 2.0T SE","$9,000","124,000 km",FALSE
"467","2016 Nissan Pathfinder 4WD 4dr Platinum","$19,900","60,050 km",FALSE
"468","2016 Dodge Grand Caravan 4dr Wgn Canada Value Package","$16,000","74,600 km",FALSE
"469","2016 Nissan Rogue  SV AWD - PANO SUN ROOF, ALLOY RIMS, 360 CAMERA","$15,990","169,533 km",FALSE
"470","2016 Chevrolet Equinox LS - FWD, ALLOYS RIMS, KEYLESS ENTRY, ECO MODE & M","$10,990","110,000 km",FALSE
"471","2016 Infiniti QX80 QX 80","$29,995","108,000 km",FALSE
"472","2016 Mercedes-Benz E-Class E 400 Coupe","$29,995","137,359 km",FALSE
"473","2019 Ford Escape SEL, AWD, One Owner, Accident Free & Certified!","$16,254","73,000 km",FALSE
"474","2016 Audi A5 Technik plus","$24,995","83,200 km",FALSE
"475","2016 Hyundai Elantra 4dr Sdn Auto GL","$14,995","82,000 km",FALSE
"476","2016 Ford F-150 4WD SuperCrew Styleside 5-1/2 Ft Box Lariat","$37,995","230,000 km",FALSE
"477","2016 Volvo XC90 T6 AWD INSCRIPTION *7 PASS/NAVI/360 CAM/LEATHER/PA","$18,995","192,000 km",FALSE
"478","2016 Subaru Crosstrek TOURING AWD *SUNROOF/BACK UP CAM/BLUETOOTH* !!!","$9,995","145,000 km",FALSE
"479","2016 Acura RDX TECHNOLOGY PKG.ROOF LEATHER NAVI $ 16,688.00","$16,888",NA,FALSE
"480","2021 Infiniti Q60 Red Sport I-LINE ProACTIVE AWD ACCIDENT FREE CPO","$46,597","36,168 km",FALSE
"481","2019 Chevrolet Bolt EV 5dr Wgn 2LT","$21,888","81,366 km",FALSE
"482","2019 Ram 2500 RAM 2500 CREW CAB 4X4","$57,995","105,093 km",FALSE
"483","2019 Toyota RAV4 LIMITED SUNROOD AWD LOW KMS NO ACCIDENT CERTIFIED","$34,995","72,935 km",FALSE
"484","2020 Toyota Tundra TRD OFFROAD PREMIUM, LOCAL TRADE","$42,288","113,520 km",FALSE
"485","2020 Audi A4 KOMFORT AWD LEATHER SUNROOF B/SPOT CARPLAY CAMERA","$26,990","71,258 km",FALSE
"486","2021 Nissan Rogue ONE OWNER | NO ACCIDENTS | CLEAN CARFAX | BACKUP C","$28,188","38,521 km",FALSE
"487","2023 Mitsubishi RVR SE | AWC | CPO | RATES AS LOW AS 0.90% | CARPLAY","$25,950","21,850 km",FALSE
"488","2023 Nissan Murano SL | AWD | LEATHER | 360 CAM | PANO | HTD STEERING","$36,950","27,994 km",FALSE
"489","2016 Volkswagen Golf 5dr HB Man 1.8 TSI Comfortline","$16,000","122,000 km",FALSE
"490","2016 Jeep Cherokee 4WD 4dr North","$12,988","98,545 km",FALSE
"491","2016 BMW 3 Series 328i xDrive SportLine Navigation Camera Loaded!","$21,490","56,046 km",FALSE
"492","2016 Toyota Corolla LE","$18,999","29,877 km",FALSE
"493","2022 Isuzu NRR NRR Diesel 20ft BODY","$89,995","98,633 km",FALSE
"494","2016 Chevrolet Silverado 1500 2WD Double Cab 143.5  Work Truck","$19,990","179,000 km",FALSE
"495","2016 Hyundai Accent 5dr HB Auto GL","$12,990","108,000 km",FALSE
"496","2016 Chevrolet Cruze 4dr Sdn LT w-1LT","$10,990","147,000 km",FALSE
"497","2016 Mitsubishi Lancer 4dr Sdn Man DE FWD","$9,990","135,000 km",FALSE
"498","2016 Ford Escape 4WD 4dr Titanium","$18,999","115,000 km",FALSE
"499","2016 Ford Mustang 2dr Fastback V6","$24,900","89,000 km",FALSE
"500","2016 Ford Transit Cargo Van T-150 130"" Low Rf 8600 GVWR Swing-Out RH Dr","$18,990","206,000 km",FALSE
"501","2016 Volkswagen Tiguan 4MOTION 4dr Auto Comfortline","$11,000","226,765 km",FALSE
"502","2016 Kia Soul *2.0L*BLUETOOTH*NO ACCIDENTS!*","$9,900","170,000 km",FALSE
"503","2021 Acura TLX A-Spec","$33,995","74,317 km",FALSE
"504","2016 Jeep Renegade 4WD 4dr 75th Anniversary","$9,990","189,000 km",FALSE
"505","2016 Nissan 370Z ROADSTER touring sport 2D roadster 6sp","$34,000","75,200 km",FALSE
"506","2016 GMC Acadia FWD 4dr SLE w-SLE-1","$16,999","85,500 km",FALSE
"507","2016 Nissan LEAF 4dr HB SV","$8,500","40,000 km",FALSE
"508","2016 Ram 1500 4WD Quad Cab 140.5"" SLT","$16,995","205,106 km",FALSE
"509","2016 Hyundai Elantra 4dr Sdn Man L","$7,500","161,000 km",FALSE
"510","2016 Ram 1500 4WD Quad Cab 140.5  Outdoorsman","$18,200","268,000 km",FALSE
"511","2016 Lexus RX 350 AWD 4dr","$23,900","245,119 km",FALSE
"512","2016 BMW 4 Series 4dr Sdn 428i xDrive AWD Gran Coupe","$25,999","64,000 km",FALSE
"513","2023 Volvo S60 B5 AWD Plus - Bright","$45,797","25,153 km",FALSE
"514","2016 Land Rover Discovery Sport AWD 4dr HSE LUXURY","$10,456","238,904 km",FALSE
"515","2016 Hyundai Santa Fe Sport AWD 4dr 2.4L Premium","$17,000","69,042 km",FALSE
"516","2016 BMW 335i xDrive","$17,800","200,000 km",FALSE
"517","2016 Chrysler 300 Limited","$10,999","168,648 km",FALSE
"518","2016 Ram Promaster City Wagon SLT 4dr","$9,990","264,024 km",FALSE
"519","2016 Toyota Tacoma TRD Off Road 4x4 Access Cab 127.4 in. WB Automatic","$27,995","72,404 km",FALSE
"520","2016 Honda Pilot 4WD 4dr EX-L w-RES","$24,500","143,000 km",FALSE
"521","2016 Subaru Outback 5dr Wgn CVT 2.5i","$17,000","112,500 km",FALSE
"522","2016 Toyota Highlander AWD 4dr XLE","$18,250","305,000 km",FALSE
"523","2020 Ram 2500 RAM 2500 BIG HORN SPORT CREW CAB 4X4","$67,995","73,179 km",FALSE
"524","2016 smart fortwo 2dr Cpe Passion","$11,500","109,700 km",FALSE
"525","2016 Hyundai Elantra 4dr Sdn Man GL","$8,350","145,000 km",FALSE
"526","2016 Mercedes-Benz S-Class S63 COUPE NO ACCIDENTS","$64,999","98,946 km",FALSE
"527","2016 Dodge Grand Caravan 4dr Wgn Canada Value Package","$9,990","205,000 km",FALSE
"528","2016 Chevrolet Trax FWD 4dr LT","$10,000","89,000 km",FALSE
"529","2016 Nissan Murano AWD 4dr SL","$17,500","202,000 km",FALSE
"530","2016 Dodge Journey SE SEVEN PASSENGERS","$7,599","196,500 km",FALSE
"531","2016 Dodge Journey FWD 4dr SXT","$6,995","185,642 km",FALSE
"532","2016 Hyundai Santa Fe Sport FWD 4dr 2.4","$9,999","177,000 km",FALSE
"533","2020 Mercedes-Benz GLB GLB 250","$38,883","36,286 km",FALSE
"534","2016 Hyundai Elantra 4dr Sdn Man L","$9,000","138,000 km",FALSE
"535","2016 Ford Mustang 2dr Fastback V6","$20,000","73,000 km",FALSE
"536","2016 Bentley Flying Spur W12|RED LEATHER INTERIOR|600+HP|CHROME ALLOYS|NAIM","$144,698","37,433 km",FALSE
"537","2016 Audi A3 KOMFORT|QUATTRO|LEATHER INTERIOR|SUNROOF|ALLOYS|HE","$29,698","92,486 km",FALSE
"538","2016 Land Rover Range Rover Sport SVR|V8|SUPERCHARGED|MERIDIAN AUDIO SYSTEM|LEATHER","$69,698","58,633 km",FALSE
"539","2016 BMW M4 2dr Cpe GTS","$123,500","11,305 km",FALSE
"540","2016 Volkswagen Golf 5dr HB Auto 1.8 TSI Highline","$12,599","155,000 km",FALSE
"541","2016 Dodge Grand Caravan SXT full stow & go DVD Back Cam","$11,450","177,000 km",FALSE
"542","2016 Hyundai Santa Fe XL AWD 4dr 3.3L Auto Luxury","$7,500","220,100 km",FALSE
"543","2023 Porsche Macan","$71,900","4,171 km",FALSE
"544","2016 Porsche Cayenne CleanCarfax/Premium+/Certified/Finance","$32,777","99,051 km",FALSE
"545","2016 Mitsubishi Outlander AWC 4dr GT","$17,999","170,000 km",FALSE
"546","2016 Tesla Model S 75D/Premium/Certified/Finance","$29,777","143,542 km",FALSE
"547","2016 Porsche Cayenne Premium+/CleanCarfax/Certified/Finance","$28,777","104,683 km",FALSE
"548","2016 Dodge Journey FWD 4dr Canada Value Pkg","$6,990","216,000 km",FALSE
"549","2016 Nissan Sentra 4dr Sdn CVT S","$12,990","76,000 km",FALSE
"550","2016 Hyundai Sonata 4dr Sdn 2.4L Auto GLS","$10,990","148,000 km",FALSE
"551","2016 Kia Sorento FWD 4dr 2.4L LX","$9,990","180,000 km",FALSE
"552","2016 Dodge Journey FWD 4dr Canada Value Pkg","$7,990","185,000 km",FALSE
